,store_ID,store_name,store_brand,store_depth1,store_address,store_phone,store_photo,store_hours,store_closed,store_seats,store_parking,store_remark,erp_code,ttms
847,8909,전주사대부고점,빽다방,전라북도,"전라북도 전주시 덕진구 백제대로639, 1층 뺵다방",070-4333-0078,https://theborndb.theborn.co.kr/wp-content/uploads/20220726_024826.jpg,08:00 ~ 22:00,연중무휴,테이블 13개 / 좌석15석,불가,,112327,
848,8897,아산호서대점,빽다방,충청남도,충남 아산시 배방읍 호서로79번길 15,070-4799-3644,https://theborndb.theborn.co.kr/wp-content/uploads/20220721_050004.jpg,"평일 09:00 ~ 20:00
주말 11:00 ~ 20:00",연중무휴,테이블 24개 / 좌석 48석,불가,,114556,
849,8880,수원호매실칠보점,빽다방,경기도,"경기 수원시 권선구 금호로 56, 1층 102호",031-294-8253,https://theborndb.theborn.co.kr/wp-content/uploads/20220721_030711.jpg,"평일 08:00 ~ 22:00
주말 08:30 ~ 22:00",연중무휴,테이블 21개 / 좌석 50석,건물 주차장 이용 가능,,112276,
850,8878,대전스마트시티점,빽다방,대전광역시,대전 유성구 도룡동 4-8  1층 120호,070-4833-1705,https://theborndb.theborn.co.kr/wp-content/uploads/20220722_070240.jpg,"평일 07:30 ~ 21:30
주말 08:00 ~ 21:30",연중무휴,테이블 9개 / 좌석 18석,불가,,112215,
851,8876,안산반월공단점,빽다방,경기도,경기도 안산시 단원구 산단로 296  대우테크노피아 1층 제에이106호,070-4006-1707,https://theborndb.theborn.co.kr/wp-content/uploads/20220721_002057.jpg,"평일 07:00 ~ 20:00
토요일 08:00 ~ 17:00
일요일 08:00 ~ 16:00",연중무휴,테이블 8개 / 좌석 16석,가능,,114517,
852,8874,부산지사동점,빽다방,부산광역시,부산광역시 강서구 과학산단2로 20번길 6 (지사동 1196-2),051-971-9466,https://theborndb.theborn.co.kr/wp-content/uploads/20220720_065003.jpg,08:00 ~ 21:00,연중무휴,테이블 4개 / 8좌석,불가,,112280,
853,8872,경북성주점,빽다방,경상북도,"경상북도 성주군 성주읍 성주로3283, M타워 1층 빽다방",054-932-0707,https://theborndb.theborn.co.kr/wp-content/uploads/20220719_011927.jpg,"평일 08:00 ~ 21:00
주말/공휴일 09:00 ~ 20:00",연중무휴,테이블 15개 / 좌석 38석,가능,,112220,
854,8866,충북대병원점,빽다방,충청북도,"충북 청주시 서원구 개신동 52-3, 1층",070-4333-1833,https://theborndb.theborn.co.kr/wp-content/uploads/20220714_004050.jpg,08:00 ~ 22:00,연중무휴,"테이블 17개, 단체 테이블 8인석 1개 / 좌석 40석",18대 가능,,112190,
855,8864,인천당하점,빽다방,인천광역시,인천 서구 청마로167번길 3,032-567-7479,https://theborndb.theborn.co.kr/wp-content/uploads/20220713_065547.jpg,08:00 ~ 22:30,연중무휴,테이블 11개 / 좌석 22석,지하주차장 이용 가능,,112293,
856,8862,제주평화로SK점,빽다방,제주도,"제주특별자치도 제주시 해안동 2171, 1층",070-4010-1851,https://theborndb.theborn.co.kr/wp-content/uploads/20220713_044535.jpg,"월~토 07:00 ~ 19:00
일요일,공휴일 07:30 ~ 18:30",연중무휴,테이블 4개 / 좌석 8석,건물 주차장 이용 가능,,112189,
857,8860,대전유성도안점,빽다방,대전광역시,"대전 유성구 도안대로 512-16  (1층, 104호)",042-822-0988,https://theborndb.theborn.co.kr/wp-content/uploads/20220713_025635.jpg,08:00 ~ 22:00,연중무휴,테이블 8개 / 좌석 16석,가능,,112217,
858,8858,시흥목감조남점,빽다방,경기도,경기 시흥시 조남동 657 키움프라자 111호,070-4833-0219,https://theborndb.theborn.co.kr/wp-content/uploads/20240828_053043.png,"월~토 08:00 ~ 20:30
일요일 09:00 ~ 20:30",연중무휴,테이블 5개 / 좌석 10석,가능(지하주차장),,112234,
859,8856,마곡수명산점,빽다방,서울특별시,"서울 강서구 내발산동 750-12 (웨스턴빌딩 1층, 103호)",070-7525-0808,https://theborndb.theborn.co.kr/wp-content/uploads/20220713_004611.jpg,"평일 07:30 ~ 22:30
주말 07:30 ~ 22:00",연중무휴,테이블 5개 / 10 좌석,불가,,112221,
860,8851,대전유성센트럴점,빽다방,대전광역시,"대전 유성구 계룡로 132번길 10  , 센트럴프라자 1층 105호",042-710-2522,https://theborndb.theborn.co.kr/wp-content/uploads/20230302_011827.png,"월-토요일 08:00 ~ 21:00
공휴일 및 일요일 09:00 ~ 21:00",연중무휴,테이블 6개 / 좌석 12석,가능,,112202,
861,8844,천안백석대점,빽다방,충청남도,충남 천안시 동남구 문암로 80 1층,010-3061-3634,https://theborndb.theborn.co.kr/wp-content/uploads/20220711_032038.jpg,"평일 11:30 ~ 19:00
주말 11:30 ~ 16:30",주말,테이블 13개 / 좌석 26석,가능(매장 옆),,112184,
862,8841,순천왕지점,빽다방,전라남도,전남 순천시 조례동 1833-5,070-4010-2424,https://theborndb.theborn.co.kr/wp-content/uploads/20220711_031758.jpg,08:00 ~ 22:00,연중무휴,테이블 9개 / 18좌석,불가,,112278,
863,8832,동탄역시범단지점,빽다방,경기도,경기도 화성시 청계동 514-2 서진프라자 105호,070-4010-1850,https://theborndb.theborn.co.kr/wp-content/uploads/20220707_005158.jpg,08:00 ~ 22:00,연중무휴,테이블 5개 / 10좌석,불가,,114754,
864,8830,강서구청점,빽다방,서울특별시,"서울특별시 강서구 화곡로 318-1, 1층",070-4333-0404,https://theborndb.theborn.co.kr/wp-content/uploads/20220707_004852.jpg,"평일 08:00 ~ 22:00
주말 09:00 ~ 22:00",연중무휴,테이블 9개 / 18좌석,불가,,112294,
865,8827,목동8단지점,빽다방,서울특별시,서울 양천구 목동서로 285 황금 프라자 1층 101호,070-4048-0523,https://theborndb.theborn.co.kr/wp-content/uploads/20220706_072805.jpg,07:30 ~ 22:00,연중무휴,테이블 8개 / 좌석 16석,가능,,114863,
866,8808,길음롯데클라시아점,빽다방,서울특별시,서울 성북구 길음동 508-16 롯데캐슬클라시아 상가동 117호,070-4010-1581,https://theborndb.theborn.co.kr/wp-content/uploads/20220701_002920.jpg,08:30 ~ 21:00,연중무휴,테이블 17개 / 좌석 34개,불가,,112292,
867,8806,서귀포성읍마을점,빽다방,제주도,제주특별자치도 서귀포시 표선면 성읍리 987-3 1층,,https://theborndb.theborn.co.kr/wp-content/uploads/20220701_002606.jpg,10:30 ~ 19:00,연중무휴,테이블 6개 / 좌석 12석,불가,,112200,
868,8804,숙대입구역점,빽다방,서울특별시,서울 용산구 갈월동 90-10,02-712-0094,https://theborndb.theborn.co.kr/wp-content/uploads/20220630_080502.jpg,07:30 ~ 22:00,연중무휴,take-out 매장(테이블 및 좌석 X),불가,,112289,
869,8802,아산탕정역점,빽다방,충청남도,"충남 아산시 탕정면 한들물빛도시로 70, 109호",041-424-0400,https://theborndb.theborn.co.kr/wp-content/uploads/20220630_075640.jpg,08:30 ~ 19:30,연중무휴,"테이블 5개, 10좌석 / 바테이블 1개, 4좌석",건물 주차장 이용 가능,,112219,
870,8800,성남도촌점,빽다방,경기도,"경기 성남시 중원구 도촌남로 27 (도촌동 566, 114호)",070-4027-4334,https://theborndb.theborn.co.kr/wp-content/uploads/20220630_075422.jpg,"평일 07:30 ~ 22:00
주말 08:30 ~ 22:00",연중무휴,테이블 9개 / 좌석 18석,지하주차장 이용 가능,,112163,
871,8798,속초부영점,빽다방,강원도,강원 속초시 청대로 204번길 39 1층,033-636-1848,https://theborndb.theborn.co.kr/wp-content/uploads/20220630_074455.jpg,"월-토요일 08:00 ~ 21:00
일요일 09:00 ~ 21:00",연중무휴,바테이블 / 좌석 3석,불가,,114937,
872,8795,시흥배곧호반써밋점,빽다방,경기도,경기 시흥시 배곧동 228-3,070-7576-4769,https://theborndb.theborn.co.kr/wp-content/uploads/20220630_021422.jpg,"월-토요일 07:30 ~ 22:00
일요일 08:00 ~ 22:00",연중무휴,테이블 7개 / 좌석 14석,불가,,112251,
873,8793,천안두정대림포레나점,빽다방,충청남도,충남 천안시 서북구 두정동 북일로 21 단지내 상가 103호,041-566-8260,https://theborndb.theborn.co.kr/wp-content/uploads/20220630_010753.jpg,08:00 ~ 22:00,연중무휴,테이블 12개 / 좌석 24석,불가,,112224,
874,8791,부산정관행복타운점,빽다방,부산광역시,"부산광역시 기장군 정관읍 정관1로 18, 이지1차상가 125동 104호",051-727-8441,https://theborndb.theborn.co.kr/wp-content/uploads/20220630_004202.jpg,08:00 ~ 21:00,연중무휴,테이블 3개 / 좌석 6석,주차장 이용 가능 (6대),,112252,
875,8789,병점역점,빽다방,경기도,"경기도 화성시 떡전골로 96-4, 1층",070-8666-0030,https://theborndb.theborn.co.kr/wp-content/uploads/20220630_003822.jpg,"월-토요일 07:00 ~ 22:00
일요일 07:30 ~ 22:00",연중무휴,테이블 17개 / 좌석 32석,불가,,115039,
876,8787,수원파장점,빽다방,경기도,경기 수원시 장안구 파장로 62,031-252-0964,https://theborndb.theborn.co.kr/wp-content/uploads/20220630_003136.jpg,08:30 ~ 20:00,연중무휴,테이블 26개 / 좌석 52석,불가,,114942,
877,8784,연천역점,빽다방,경기도,"경기도 연천군 연천읍 연천로260번길 11, 1층",031-834-6555,https://theborndb.theborn.co.kr/wp-content/uploads/20220629_081117.jpg,09:00 ~ 21:00,연중무휴,테이블 10개 / 좌석 20석,없음 (연천역 5일장 주자창 이용 가능),,112187,
878,8782,안산월피공원점,빽다방,경기도,"경기도 안산시 상록구 예술광장로 11, 1층 101호",031-410-8472,https://theborndb.theborn.co.kr/wp-content/uploads/20220629_070515.jpg,08:00 ~ 22:00,연중무휴,테이블 3개 / 좌석 6석,불가,,112149,
879,8780,춘천후평점,빽다방,강원도,강원 춘천시 후석로 280,033-254-7177,https://theborndb.theborn.co.kr/wp-content/uploads/20250711_012240.jpg,09:00 ~ 22:00,연중무휴,테이블 18개 / 좌석 31석,불가,,114790,
880,8762,주안북부역점,빽다방,인천광역시,"인천 미추홀구 주안동 25-65  (5호,6호)",070-8680-0017,https://theborndb.theborn.co.kr/wp-content/uploads/20220627_020226.jpg,"평일 07:30 ~ 22:00
토요일 08:00 ~ 22:00
일요일 10:00 ~ 21:00
라스트오더 : 마감 15분 전",연중무,테이블 15개 / 좌석 30석,불,,114742,
881,8753,부평동아점,빽다방,인천광역시,"인천 부평구 부평문화로 55 (부평동, 와이디타워) 1층, 102호",032-511-0622,https://theborndb.theborn.co.kr/wp-content/uploads/20220624_023321.jpg,08:00 ~ 21:00,연중무휴,테이블 8개 / 좌석 16석,불가,,112192,
882,8751,빽다방 빵연구소 제주합동청사점,빽다방,제주도,제주도 제주시 도남동 663-12,064-722-3334,https://theborndb.theborn.co.kr/wp-content/uploads/20220624_023038.jpg,"평일 07:30 ~ 20:30
주말 08:00 ~ 20:30
음료주문 마감 20:15 / 베이커리 구매 ~21:00",연중무휴,테이블 13개 / 좌석 26,지하주차장 이용 가능,,115050,
883,8748,시흥능곡장현점,빽다방,경기도,경기 시흥시 능곡번영길 25,070-4365-7596,https://theborndb.theborn.co.kr/wp-content/uploads/20220623_080138.jpg,"월~토 08:00 ~ 22:00
일요일 09:00 ~ 21:00",연중무휴,테이블 6개 / 좌석 12석,불가,,112181,
884,8717,개롱역점,빽다방,서울특별시,서울 송파구 가락동 166-2 에스케이허브파크 113호,02-407-7057,https://theborndb.theborn.co.kr/wp-content/uploads/20220623_011537.jpg,"평일 08:00 ~ 19:00
주말 08:00 ~ 19:00",연중무휴,테이블 2개 / 4 좌석,불가,,114733,
885,8714,원주간현점,빽다방,강원도,강원특별자치도 원주시 지정면 간현리 1056-13 1층,033-901-2280,https://theborndb.theborn.co.kr/wp-content/uploads/20231006_025313.jpg,09:00 ~ 17:00,연중무휴,테이블 16개 / 좌석 32석,관광단지 주차장 이용,,112171,
886,8711,광주하남점,빽다방,광주광역시,광주 광산구 사암로 216번길 30,062-400-3303,https://theborndb.theborn.co.kr/wp-content/uploads/20220620_051143.jpg,"월~목 07:30 ~ 22:30
금요일 07:30 ~ 23:00
토요일 08:00 ~ 23:00
일요일 08:00 ~ 22:30",연중무휴,테이블 6개 / 좌석 12석,불가,,114285,
887,8709,상계보람점,빽다방,서울특별시,서울 노원구 상계동 456-129,02-6227-6952,https://theborndb.theborn.co.kr/wp-content/uploads/20220620_050933.jpg,08:30 ~ 22:00,연중무휴,테이블 13개 / 좌석 27석,불가,,112249,
888,8698,충남부여점,빽다방,충청남도,충남 부여군 부여읍 석탑로 53 1층,041-837-8050,https://theborndb.theborn.co.kr/wp-content/uploads/20220617_090017.jpg,08:00 ~ 22:00,연중무휴,4 쇼파 테이블 16좌석 / 17 사각 테이블 34좌석 / 바테이블 2인석,불가,,112151,
889,8691,장안뉴시티점,빽다방,서울특별시,"서울 동대문구 장한로 105 (장안동, 장안 NEW CITY) 1층",070-8691-1007,https://theborndb.theborn.co.kr/wp-content/uploads/20220616_004513.jpg,"평일 07:30 ~ 21:30
주말 08:30 ~ 21:30",연중무휴,테이블 14개 / 28 좌석,불가,,114729,
890,8683,대전지족점,빽다방,대전광역시,"대전광역시 유성구 지족로 374 (지족동, 옥타브상가)",070-4366-0277,https://theborndb.theborn.co.kr/wp-content/uploads/20220615_004247.jpg,08:00 ~ 21:00,연중무휴,테이블 10개 / 좌석 20석,불가,,114752,
891,8670,대전탄방역점,빽다방,대전광역시,"대전 서구 계룡로553번길 18 (탄방동, 조이빌딩) 1층",0507-1338-5439,https://theborndb.theborn.co.kr/wp-content/uploads/20220610_013737.jpg,08:00 ~ 22:00,연중무휴,테이블 9개 / 좌석 20석,가능,,114983,
892,8666,대전송강동점,빽다방,대전광역시,대전 유성구 봉산로 24 1층,010-8178-2396,https://theborndb.theborn.co.kr/wp-content/uploads/20220609_030812.jpg,"월-목요일 08:00 ~ 21:30
금-토요일 08:00 ~ 22:00
일요일 08:30 ~ 21:30",연중무휴,테이블 6개 / 좌석 14석,불가,,112133,
893,8664,송도닥터플러스몰점,빽다방,인천광역시,인천광역시 연수구 컨벤시아대로 230번길 54,070-8648-3525,https://theborndb.theborn.co.kr/wp-content/uploads/20220609_030537.jpg,07:30 ~ 20:30,연중무휴,테이블 8개 / 좌석 16석,가능,,114281,
894,8661,가정역SK리더스뷰점,빽다방,인천광역시,"인천 서구 가정로 437 (가정동, 루원시티 SK Leaders VIEW) 302동 B231호",032-222-9874,https://theborndb.theborn.co.kr/wp-content/uploads/20250930_014738.png,08:00 ~ 22:00,연중무휴,테이블 16개 / 좌석 32석,가능,,112225,
895,8659,고대구로병원점,빽다방,서울특별시,서울 구로구 구로동 730-60(구로동로 138),,https://theborndb.theborn.co.kr/wp-content/uploads/20220609_013121.jpg,"평일 07:30 ~ 22:00
주말 08:00 ~ 22:00",연중무휴,테이블 7개 / 좌석 14석,불가,,115095,
896,8619,군산조촌디오션점,빽다방,전라북도,"전북 군산시 궁포3로 12, 1층 103호",070-7782-9555,https://theborndb.theborn.co.kr/wp-content/uploads/20220602_001724.jpg,08:00 ~ 22:00,연중무휴,테이블 14개 /28 좌석,불가,,112140,
897,8617,아산탕정예미지점,빽다방,충청남도,충남 아산시 탕정면 매곡한들5길 6-4,070-7576-1721,https://theborndb.theborn.co.kr/wp-content/uploads/20220719_004951.jpg,09:00 ~ 20:00,연중무휴,테이블 8개 / 좌석 16석,가능,,114615,
898,8615,전주호성점,빽다방,전라북도,전라북도 전주시 덕진구 호성동1가 828-14,063-909-3600,https://theborndb.theborn.co.kr/wp-content/uploads/20240502_070741.png,08:00 ~ 22:00,연중무휴,테이블 7개 /14 좌석,불가,,112114,
899,8613,인천구월정각초점,빽다방,인천광역시,인천 남동구 구월동 1241-1,032-463-3113,https://theborndb.theborn.co.kr/wp-content/uploads/20220602_000835.jpg,08:00 ~ 23:00,연중무휴,테이블 9개 /18 좌석,불가,,112199,
900,8611,영종하늘달빛점,빽다방,인천광역시,인천 중구 하늘달빛로 94 (중산동) 1층,070-4099-4865,https://theborndb.theborn.co.kr/wp-content/uploads/20231215_060252.jpg,08:00 ~ 21:00,연중무휴,테이블 11개 / 좌석 22석,매장 이용시 무료 주차 가능,,112125,
901,8606,전남영광읍점,빽다방,전라남도,전남 영광군 영광읍 중앙로 166,070-4304-0645,https://theborndb.theborn.co.kr/wp-content/uploads/20220531_000944.jpg,07:30 ~ 21:00,연중무휴,테이블 2개 / 좌석 4석,불가,,112198,
902,8600,정읍중앙점,빽다방,전라북도,전라북도 정읍시 수성동 571-11,063-532-2306,https://theborndb.theborn.co.kr/wp-content/uploads/20220530_020634.jpg,08:00 ~ 20:00,연중무휴,테이블 11개 / 26 좌석,불가,,112248,
903,8589,안양메가트리아점,빽다방,경기도,"경기도 안양시 만안구 태평로 60번길 42, 1층",0507-1391-1677,https://theborndb.theborn.co.kr/wp-content/uploads/20240613_063956.png,08:00 ~ 22:00,연중무휴,테이블 14개 / 좌석 31석,건물 주차장 이용 가능,,114002,
904,8582,동탄프리미엄아울렛점,빽다방,경기도,경기 화성시 동탄기흥로257번가길 30-2 101호,031-8055-0609,https://theborndb.theborn.co.kr/wp-content/uploads/20220523_014151.jpg,"<하절기>
평일 07:30 ~ 21:30
주말 07:30 ~ 20:30

<동절기>
평일 08:00 ~ 21:00
주말 08:00 ~ 20:00",연중무휴,테이블 12개 / 좌석 24석,불가,,112132,
905,8562,안양대림대앞점,빽다방,경기도,경기 안양시 동안구 비산로 57 107호,031-464-0013,https://theborndb.theborn.co.kr/wp-content/uploads/20220516_021930.jpg,"월요일~토요일 08:00 ~ 21:00
일요일 08:00 ~ 19:00",매월 마지막 주 일요일,테이블 7개 / 14좌석,불가,,112139,
906,8560,경주보문점,빽다방,경상북도,"경북 경주시 보문로 549 (천군동) 1층, 107호",054-773-1140,https://theborndb.theborn.co.kr/wp-content/uploads/20220516_021717.jpg,09:00 ~ 21:00,연중무휴,테이블 10개 / 좌석 20석,가능,,114833,
907,8551,범계에이스점,빽다방,경기도,경기 안양시 동인구 시민대로109번길 29 1층 118호,070-7776-8081,https://theborndb.theborn.co.kr/wp-content/uploads/20220511_071805.jpg,"평일 07:30 ~ 19:00
토요일,공휴일 09:00 ~ 17:30",매주 일요일,테이블 16개 / 좌석 38석,가능,,112073,
908,8549,성남상대원센터엠점,빽다방,경기도,경기 성남시 중원구 사기막골로62번길 33,031-620-5887,https://theborndb.theborn.co.kr/wp-content/uploads/20220511_071329.jpg,"평일 08:00 ~ 20:00
주말 08:00 ~ 18:00",연중무휴,테이블 4개 / 좌석 8석,센터 내 주차장 이용 가능(유료),,112089,
909,8547,원주기업도시점,빽다방,강원도,"강원도 원주시 지정면 신지정로 322-1, 110호",033-735-5959,https://theborndb.theborn.co.kr/wp-content/uploads/20260226_050523.jpg,"평일 07:00 ~ 21:00
주말 08:00 ~ 21:00",연중무휴,테이블 8개 / 좌석 16석,불가,,115036,
910,8545,평택현촌점,빽다방,경기도,경기도 평택시 현촌 4길 6,031-8054-7740,https://theborndb.theborn.co.kr/wp-content/uploads/20220511_014025.jpg,"목-월요일 08:30 ~ 19:30
화-수요일 08:30 ~ 16:00",연중무휴,테이블 9개 / 좌석 18석,매장 주변 주차 가능,,112067,
911,8534,영등포시장역점,빽다방,서울특별시,서울 영등포구 국회대로50길 20 포레나영등포센트럴 상가동 117호,070-4353-1971,https://theborndb.theborn.co.kr/wp-content/uploads/20220509_001535.jpg,"평일 및 토요일 07:00 ~ 21:30
일요일 08:00 ~ 21:30
아이스크림 마감 20:00",연중무휴,테이블 7개 / 14좌석,불가,,112148,
912,8527,대전아이파크시티점,빽다방,대전광역시,대전광역시 유성구 상대복용로29번길 52,042-716-4116,https://theborndb.theborn.co.kr/wp-content/uploads/20240820_045118.png,"월~토 07:30 ~ 22:00
일요일 08:00 ~ 21:30",연중무휴,테이블 7개 / 좌석 14석,가능(지하주차장),,114192,
913,8525,세종첫마을점,빽다방,세종특별자치시,세종특별자치시 나성동 715 112호,044-863-4432,https://theborndb.theborn.co.kr/wp-content/uploads/20220504_051924.jpg,"평일 08:00 ~ 21:30
주말 08:00 ~ 19:30",연중무휴,테이블 11개 /  좌석 22석,상가 내 유료주차장 이용(매장주차권 확인시 2시간 무료),,112053,
914,8523,오산고인돌공원점,빽다방,경기도,"경기 오산시 문헌공로 3, 1층",070-7507-0925,https://theborndb.theborn.co.kr/wp-content/uploads/20220504_051702.jpg,"평일 08:00 ~ 22:00
주말 08:00 ~ 21:00",연중무휴,테이블 14개 / 좌석 28석,상가 주차장 이용 가능,,115043,
915,8521,순천연향3지구점,빽다방,전라남도,전남 순천시 연향동 1686-2 1층,061-722-4590,https://theborndb.theborn.co.kr/wp-content/uploads/20220504_051440.jpg,08:00 ~ 22:00,연중무휴,테이블 10개 / 20좌석,불가,,112079,
916,8519,경산사동점,빽다방,경상북도,경북 경산시 사동 31번지 102호,070-8648-0041,https://theborndb.theborn.co.kr/wp-content/uploads/20220504_051137.jpg,07:00 ~ 21:30,연중무휴,테이블 8개 / 16 좌석,불가,,112142,
917,8506,원주건강보험공단점,빽다방,강원도,"강원도 원주시 반곡동 1913-7 가든식스.(1층 102호,103호)",033-813-0776,https://theborndb.theborn.co.kr/wp-content/uploads/20220503_072452.jpg,08:00 ~ 21:00,연중무휴,테이블 10개 / 38 좌석,매장 앞 보도블럭 이용 가능,,112152,
918,8495,경북고령다산점,빽다방,경상북도,경북 고령군 다산면 평리6길 8,054-955-0706,https://theborndb.theborn.co.kr/wp-content/uploads/20220429_005613.jpg,09:00 ~ 20:30,연중무휴,"테이블 6개 / 12좌석
바테이블1개 / 3좌석
다이닝 테이블1개 / 7좌석",매장 뒤편 주차장 이용 가능,,112050,
919,8493,가산AP타워점,빽다방,서울특별시,서울 금천구 가산동 673(가산디지털1로 16) 가산skv1ap타워 105호,02-6138-2121,https://theborndb.theborn.co.kr/wp-content/uploads/20220428_085421.jpg,07:30 ~ 19:00,"주말, 공휴일",테이블 10개 / 좌석 20석,건물 주차장 이용 가능,,112005,
920,8489,진주혁신점,빽다방,경상남도,경상남도 진주시 충무공동 282-3 동행빌딩 105호,070-7537-3827,https://theborndb.theborn.co.kr/wp-content/uploads/20220428_054255.jpg,08:00 ~ 22:00,연중무휴,테이블 9개 / 좌석 18석,불가,,,
921,8487,전남장성점,빽다방,전라남도,전라남도 장성군 장성읍 영천리 1038-5 1층,061-393-7477,https://theborndb.theborn.co.kr/wp-content/uploads/20220428_032825.jpg,08:00 ~ 21:30,연중무휴,테이블 16개 / 좌석 32석,불가,,113771,
922,8485,부산남구청점,빽다방,부산광역시,부산광역시 남구 대연동 1766-10 ( 못골로 24-1 ),051-711-0803,https://theborndb.theborn.co.kr/wp-content/uploads/20220427_074107.jpg,07:30 ~ 22:00,연중무휴,테이블 6개 / 좌석 12석,불가,,112104,
923,8483,아산온중로점,빽다방,충청남도,충남 아산시 온중로 47 1동 101호,041-910-0033,https://theborndb.theborn.co.kr/wp-content/uploads/20220427_073926.jpg,10:00 ~ 21:00,연중무휴,테이블 11개 / 좌석 22석,불가,,114265,
924,8480,가산그레이트점,빽다방,서울특별시,서울 금천구 가산동 60-5 갑을그레이트밸리 105호,02-2104-3530,https://theborndb.theborn.co.kr/wp-content/uploads/20220427_070634.jpg,"평일 07:30 ~ 18:30
주말 09:30 ~ 18:30
공휴일 10:30 ~ 18:30",연중무휴,테이블 3개 / 좌석 3석,불가,,112049,
925,8478,완주봉동점,빽다방,전라북도,"전라북도 완주군 봉동읍 장기리 216-6, 1층",070-8672-6767,https://theborndb.theborn.co.kr/wp-content/uploads/20220427_002557.jpg,07:00 ~ 21:30,연중무휴,테이블 15개 / 좌석 30석,매장 뒤편 위치,,112039,
926,8470,의정부발곡역점,빽다방,경기도,경기도 의정부시 회룡로 178 발곡프라자 B19호,031-879-0410,https://theborndb.theborn.co.kr/wp-content/uploads/20240529_005115.png,08:00 ~ 22:00,연중무휴,테이블 7개 / 좌석 14석,불가,,113981,
927,8467,천안성거점,빽다방,충청남도,충청남도 천안시 서북구 성거읍 성거길 107 1층,041-557-2777,https://theborndb.theborn.co.kr/wp-content/uploads/20220425_043609.jpg,09:00 ~ 22:00,연중무휴,테이블 16개 / 좌석 32석,매장 앞 주차 가능,,112117,
928,8463,수원호매실능실점,빽다방,경기도,경기 수원시 권선구 호매실로104번길 24-76,031-548-4800,https://theborndb.theborn.co.kr/wp-content/uploads/20220422_021055.jpg,08:30 ~ 22:00,연중무휴,테이블 16개 / 좌석 32석,불가,,112111,
929,8461,제주도남점,빽다방,제주도,제주특별자치도 제주시 도남동 920-23,070-5056-3040,https://theborndb.theborn.co.kr/wp-content/uploads/20220422_003356.jpg,"평일 08:00 ~ 17:00
주말 09:00 ~ 17:00",연중무휴,테이블 9개 / 좌석 18석,매장 주변에 주차 가능,,114976,
930,8456,대구현풍테크노중리점,빽다방,대구광역시,대구 달성군 현풍읍 테크노상업로 48,053-611-4151,https://theborndb.theborn.co.kr/wp-content/uploads/20220420_053324.jpg,08:00 ~ 21:00,연중무휴,테이블 10개 / 좌석 20석,상가 주차장 이용 가능,,112090,
931,8454,빽다방 빵연구소 제주연동점,빽다방,제주도,제주시 연동 256-2 1층,064-805-8403,https://theborndb.theborn.co.kr/wp-content/uploads/20220419_015431.jpg,"평일 07:30 ~ 22:00
주말 08:00 ~ 21:00",연중무휴,테이블 20개 / 좌석 40석,2대 가능,,112019,
932,8419,원주흥업점,빽다방,강원도,"강원도 원주시 흥업면 흥업리 1830-3, 1층",033-813-2223,https://theborndb.theborn.co.kr/wp-content/uploads/20220414_063011.jpg,08:00 ~ 21:00,연중무휴,테이블 35개 / 좌석 70석,매장 주변에 주차 가능,,112082,
933,8406,미사센트럴자이점,빽다방,경기도,경기 하남시 풍산동 504,070-8633-2260,https://theborndb.theborn.co.kr/wp-content/uploads/20220414_022234.jpg,"월-토요일 08:00 ~ 21:00
일요일 08:00 ~ 21:00",연중무휴,테이블 8개 / 좌석 16석,가능,,114322,
934,8395,천안신방성지점,빽다방,충청남도,"충청남도 천안시 동남구 서부대로 268, 104~105호",041-575-0410,https://theborndb.theborn.co.kr/wp-content/uploads/20230421_014618.jpg,"08:00 ~ 21:00
아이스크림 마감 20:30",연중무휴,테이블 12개 / 좌석 14석,가능,,111917,
935,8390,성남상대원금상점,빽다방,경기도,경기 성남시 중원구 금상로96번길 2 1층 104호,031-778-7663,https://theborndb.theborn.co.kr/wp-content/uploads/20220413_075640.jpg,"평일 08:00 ~ 21:00
주말 08:30 ~ 21:00",연중무휴,테이블 9개 / 좌석 18석,불가,,112042,
936,8388,전주인후점,빽다방,전라북도,전북 전주시 덕진구 인후동 1가 846-6 101호,063-903-0413,https://theborndb.theborn.co.kr/wp-content/uploads/20220413_043659.jpg,08:30 ~ 23:00,연중무휴,테이블 6개 / 좌석 12석,건물 앞·뒤편 주차 가능,,112008,
937,8386,대전비래점,빽다방,대전광역시,대전 대덕구 비래동로15번길 2,070-5066-3609,https://theborndb.theborn.co.kr/wp-content/uploads/20220413_043308.jpg,08:00 ~ 22:00,연중무휴,테이블 19개 / 좌석 38석,불가,,115023,
938,8376,안양예술공원점,빽다방,경기도,경기도 안양시 만안구 예술공원로 138,031-360-5890,https://theborndb.theborn.co.kr/wp-content/uploads/20220408_002826.jpg,08:00 ~ 21:00,연중무휴,테이블 10개 / 좌석 20석,불가,,113830,
939,8373,오산세교금암점,빽다방,경기도,경기 오산시 수청로 199 1층,031-8055-8795,https://theborndb.theborn.co.kr/wp-content/uploads/20220407_003913.jpg,"08:00 ~ 21:00(라스트오더 20:50)
아이스크림 마감 20:30",연중무휴,테이블 11개 / 좌석 22석,지하주차장 이용 가능,,112007,
